# IDX        LATG        LATC        LONW          MU          TB
  434      -32.19      -27.12      132.51      0.5204       -1.42
  435      -32.44      -27.35      131.27      0.5123       -1.13
  436      -32.72      -27.59      130.01      0.5034       -0.98
  437      -33.01      -27.86      128.73      0.4938       -0.95
  438      -33.34      -28.16      127.43      0.4833       -0.90
  439      -33.69      -28.48      126.09      0.4720       -0.70
  440      -34.08      -28.83      124.73      0.4597       -0.35
  441      -34.49      -29.21      123.33      0.4464        0.01
  442      -34.95      -29.62      121.90      0.4321        0.21
  443      -35.44      -30.07      120.41      0.4165        0.18
  444      -35.98      -30.57      118.88      0.3996       -0.01
  445      -36.57      -31.11      117.27      0.3812       -0.24
  446      -37.22      -31.72      115.59      0.3610       -0.46
  447      -37.94      -32.39      113.82      0.3389       -0.67
  448      -38.74      -33.14      111.92      0.3143       -0.91
  449      -39.66      -34.00      109.87      0.2867       -1.19
  450      -40.72      -35.00      107.61      0.2551       -1.47
  451      -41.98      -36.21      105.02      0.2179       -1.67
  452      -43.60      -37.77      101.90      0.1715       -1.71
  453      -45.99      -40.11       97.51      0.1045       -1.53
  454      -46.79      -40.89      203.52      0.0464       -0.62
  455      -43.15      -37.34      197.04      0.1475       -1.43
  456      -41.25      -35.51      193.45      0.2026       -2.00
  457      -39.83      -34.16      190.63      0.2447       -2.19
  458      -38.67      -33.07      188.21      0.2797       -2.05
  459      -37.68      -32.14      186.05      0.3099       -1.81
  460      -36.81      -31.34      184.08      0.3367       -1.69
  461      -36.04      -30.62      182.25      0.3607       -1.83
  462      -35.34      -29.98      180.52      0.3825       -2.19
  463      -34.71      -29.41      178.88      0.4024       -2.55
  464      -34.13      -28.88      177.31      0.4207       -2.71
  465      -33.60      -28.40      175.80      0.4376       -2.60
  466      -33.12      -27.96      174.34      0.4532       -2.39
  467      -32.67      -27.55      172.92      0.4677       -2.28
  468      -32.26      -27.18      171.54      0.4811       -2.37
  469      -31.87      -26.84      170.20      0.4935       -2.54
  470      -31.52      -26.52      168.89      0.5050       -2.63
  471      -31.19      -26.23      167.60      0.5157       -2.60
  472      -30.89      -25.96      166.33      0.5256       -2.56
  473      -30.61      -25.71      165.09      0.5347       -2.61
  474      -30.36      -25.48      163.86      0.5431       -2.70
  475      -30.12      -25.27      162.65      0.5508       -2.68
  476      -29.91      -25.08      161.45      0.5579       -2.47
  477      -29.72      -24.91      160.27      0.5643       -2.21
  478      -29.54      -24.75      159.09      0.5701       -2.06
  479      -29.38      -24.62      157.93      0.5753       -2.07
  480      -29.24      -24.49      156.77      0.5799       -2.12
  481      -29.12      -24.38      155.63      0.5839       -2.12
  482      -29.02      -24.29      154.49      0.5874       -2.07
  483      -28.93      -24.21      153.35      0.5903       -2.02
  484      -28.86      -24.15      152.22      0.5927       -2.00
  485      -28.80      -24.10      151.09      0.5946       -1.95
  486      -28.76      -24.07      149.97      0.5959       -1.89
  487      -28.74      -24.05      148.85      0.5967       -1.89
  488      -28.73      -24.04      147.73      0.5969       -1.97
  489      -28.74      -24.05      146.60      0.5967       -2.02
  490      -28.76      -24.07      145.48      0.5959       -1.90
  491      -28.80      -24.10      144.36      0.5945       -1.58
  492      -28.86      -24.15      143.23      0.5927       -1.18
  493      -28.93      -24.22      142.10      0.5903       -0.83
  494      -29.02      -24.29      140.96      0.5873       -0.69
  495      -29.12      -24.39      139.82      0.5838       -0.77
  496      -29.25      -24.49      138.68      0.5798       -0.99
  497      -29.39      -24.62      137.52      0.5752       -1.19
  498      -29.54      -24.76      136.36      0.5700       -1.24
  499      -29.72      -24.91      135.18      0.5641       -1.12
  500      -29.91      -25.09      134.00      0.5577       -0.91
  501      -30.13      -25.28      132.80      0.5507       -0.72
  502      -30.36      -25.48      131.59      0.5429       -0.62
  503      -30.62      -25.71      130.36      0.5345       -0.65
  504      -30.90      -25.96      129.12      0.5254       -0.72
  505      -31.20      -26.23      127.85      0.5155       -0.71
  506      -31.53      -26.52      126.56      0.5048       -0.58
  507      -31.88      -26.84      125.25      0.4932       -0.36
  508      -32.26      -27.19      123.90      0.4808       -0.19
  509      -32.68      -27.56      122.52      0.4674       -0.16
  510      -33.13      -27.97      121.11      0.4529       -0.27
  511      -33.61      -28.41      119.65      0.4373       -0.45
  512      -34.14      -28.89      118.14      0.4204       -0.65
  513      -34.72      -29.42      116.56      0.4021       -0.85
  514      -35.35      -30.00      114.92      0.3821       -1.04
  515      -36.05      -30.64      113.19      0.3603       -1.22
