# IDX        LATG        LATC        LONW          MU          TB
  510      -33.13      -27.97      121.11      0.4529      131.15
  511      -33.61      -28.41      119.65      0.4373      130.41
  512      -34.14      -28.89      118.14      0.4204      129.38
  513      -34.72      -29.42      116.56      0.4021      127.89
  514      -35.35      -30.00      114.92      0.3821      125.65
  515      -36.05      -30.64      113.19      0.3603      122.36
  516      -36.83      -31.35      111.35      0.3362      117.84
  517      -37.70      -32.16      109.38      0.3093      112.08
  518      -38.69      -33.09      107.22      0.2790      105.14
  519      -39.86      -34.19      104.79      0.2439       97.05
  520      -41.28      -35.54      101.96      0.2016       87.83
  521      -43.20      -37.38       98.34      0.1462       77.53
  522      -46.95      -41.06       91.67      0.0420       66.13
  523      -43.42      -37.59      201.57      0.1034       73.62
  524      -40.89      -35.17      196.93      0.1764       94.85
  525      -39.22      -33.59      193.70      0.2261      110.42
  526      -37.91      -32.36      191.06      0.2659      119.93
  527      -36.81      -31.34      188.75      0.2996      124.98
  528      -35.86      -30.46      186.66      0.3292      127.49
  529      -35.02      -29.69      184.74      0.3555      128.72
  530      -34.27      -29.00      182.95      0.3793      129.33
  531      -33.59      -28.38      181.25      0.4010      129.60
  532      -32.97      -27.82      179.64      0.4209      129.74
  533      -32.40      -27.31      178.09      0.4392      129.95
